CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;terrain;labo;labo;labo;labo
18TL03004_295;FC-05;47;-52.0333;256352;10;26-apr-03;07:55:00;10.55;32.774;386.5735;-0.318;3.68;0.72;5.2;1.12
18TL03004_295;FC-05;47;-52.0333;256353;5;26-apr-03;07:55:00;5.31;32.774;386.4395;-0.315;3.63;0.66;5.03;1.08
18TL03004_296;FC-04;47;-52.3217;256354;119;26-apr-03;09:44:00;120.35;33.147;344.9507;-0.803;8.16;0.93;8.42;NaN
18TL03004_296;FC-04;47;-52.3217;256355;100;26-apr-03;09:44:00;100.72;33.025;375.4532;-0.995;2.88;0.74;4.46;1.2
18TL03004_296;FC-04;47;-52.3217;256356;75;26-apr-03;09:44:00;75.51;32.904;388.3599;-0.861;1.58;0.66;3.83;1.39
18TL03004_296;FC-04;47;-52.3217;256357;50;26-apr-03;09:44:00;50.56;32.89;398.3636;-0.641;1.76;0.64;2.6;1.78
18TL03004_296;FC-04;47;-52.3217;256358;41;26-apr-03;09:44:00;40.95;32.884;393.9423;-0.136;1.06;0.68;3.88;1.47
18TL03004_296;FC-04;47;-52.3217;256359;31;26-apr-03;09:44:00;30.85;32.847;395.2375;-0.427;6.77;1.26;8.2;1.4
18TL03004_296;FC-04;47;-52.3217;256360;20;26-apr-03;09:44:00;20.46;32.847;397.2918;0.174;1.63;0.63;1.96;1.62
18TL03004_296;FC-04;47;-52.3217;256361;10;26-apr-03;09:44:00;10.37;32.845;399.7034;0.217;1.73;0.57;2.08;1.71
18TL03004_296;FC-04;47;-52.3217;256362;5;26-apr-03;09:44:00;5.44;32.845;399.5248;0.222;2.63;0.74;2.08;1.68
18TL03004_297;FC-03;47;-52.58;256363;151;26-apr-03;11:21:00;152.25;33.204;348.2109;-0.662;7.92;1.09;8;NaN
18TL03004_297;FC-03;47;-52.58;256364;124;26-apr-03;11:21:00;124.97;33.16;348.0769;-0.773;2.28;0.76;4.62;NaN
18TL03004_297;FC-03;47;-52.58;256365;99;26-apr-03;11:21:00;99.81;33.082;361.2962;-0.962;1.91;0.75;3.56;1.52
18TL03004_297;FC-03;47;-52.58;256366;74;26-apr-03;11:21:00;74.53;32.846;377.1057;-1.29;3.99;0.88;4.48;3.02
18TL03004_297;FC-03;47;-52.58;256367;50;26-apr-03;11:21:00;50.11;32.813;384.0279;-1.169;3.51;0.74;3.71;1.33
18TL03004_297;FC-03;47;-52.58;256368;40;26-apr-03;11:21:00;39.87;32.823;387.9133;-0.823;2.32;0.72;4.56;1.22
18TL03004_297;FC-03;47;-52.58;256369;29;26-apr-03;11:21:00;29.33;32.832;390.3249;-0.515;1.42;0.51;0.12;1.27
18TL03004_297;FC-03;47;-52.58;256370;19;26-apr-03;11:21:00;19.65;32.832;390.5036;-0.213;5.36;1.1;6.02;1.24
18TL03004_297;FC-03;47;-52.58;256371;9;26-apr-03;11:21:00;9.37;32.834;389.789;-0.077;4.05;0.7;4.56;0.99
18TL03004_297;FC-03;47;-52.58;256372;5;26-apr-03;11:21:00;4.61;32.832;390.1016;-0.138;2.8;0.71;5.06;1.15
18TL03004_298;FC-02;47;-52.705;256373;177;26-apr-03;12:35:00;177.98;33.226;340.6634;-0.47;NaN;NaN;NaN;NaN
18TL03004_299;FC-01;47;-52.8317;256374;98;26-apr-03;13:25:00;98.82;32.743;367.8165;-1.507;2.02;0.65;4.09;0.53
18TL03004_299;FC-01;47;-52.8317;256375;76;26-apr-03;13:25:00;76.14;32.721;369.5582;-1.413;4.51;1.07;6.78;0.56
18TL03004_299;FC-01;47;-52.8317;256376;50;26-apr-03;13:25:00;50.9;32.663;374.1135;-1.193;2.35;0.76;4.28;1.34
18TL03004_299;FC-01;47;-52.8317;256377;40;26-apr-03;13:25:00;39.98;32.657;374.828;-1.173;4.63;0.95;7.25;1.21
18TL03004_299;FC-01;47;-52.8317;256378;30;26-apr-03;13:25:00;30.41;32.641;377.1057;-1.121;4.49;0.84;5.11;1.29
18TL03004_299;FC-01;47;-52.8317;256379;20;26-apr-03;13:25:00;20.32;32.621;381.3483;-1.031;3.16;0.83;5.97;2.3
18TL03004_299;FC-01;47;-52.8317;256380;10;26-apr-03;13:25:00;10.32;32.586;418.5944;-0.012;2.12;0.6;4.03;6.03
18TL03004_299;FC-01;47;-52.8317;256381;5;26-apr-03;13:25:00;5.15;32.588;422.8817;0.457;1.12;0.39;0.36;5.81
18TL03004_300;STN27;47.5467;-52.5867;256382;173;26-apr-03;16:47:00;174.44;32.928;346.2905;-1.269;8.42;1.01;7.72;NaN
18TL03004_300;STN27;47.5467;-52.5867;256383;150;26-apr-03;16:47:00;151.1;32.813;361.3855;-1.645;5.59;0.91;5.49;NaN
18TL03004_300;STN27;47.5467;-52.5867;256384;100;26-apr-03;16:47:00;100.94;32.743;372.3718;-1.409;5.36;0.93;5.6;0.97
18TL03004_300;STN27;47.5467;-52.5867;256385;74;26-apr-03;16:47:00;74.83;32.741;378.8474;-1.3;4.5;0.9;4.66;1.26
18TL03004_300;STN27;47.5467;-52.5867;256386;50;26-apr-03;16:47:00;50.53;32.727;380.2318;-1.082;5.37;0.96;5.31;1.25
18TL03004_300;STN27;47.5467;-52.5867;256387;40;26-apr-03;16:47:00;40.63;32.728;381.3483;-0.908;5.57;0.83;4.92;1.2
18TL03004_300;STN27;47.5467;-52.5867;256388;30;26-apr-03;16:47:00;30.56;32.7;381.259;-0.53;5.11;0.76;4.42;2.05
18TL03004_300;STN27;47.5467;-52.5867;256389;20;26-apr-03;16:47:00;20.34;32.67;387.69;-0.398;4.43;0.67;3.33;4.19
18TL03004_300;STN27;47.5467;-52.5867;256390;10;26-apr-03;16:47:00;10.26;32.545;432.5282;0.201;1.57;0.47;0.73;6.01
18TL03004_300;STN27;47.5467;-52.5867;256391;5;26-apr-03;16:47:00;5.09;32.538;429.8933;0.448;1.16;0.46;0.34;5.99
18TL03004_304;SEGB-05;46.07;-52.5;256109;86;20-apr-03;09:11:00;86.24;33.13;354.4186;-0.815;4.23;1.06;6.63;1.19
18TL03004_304;SEGB-05;46.07;-52.5;256110;74;20-apr-03;09:11:00;74.67;33.062;358.9739;-0.895;2.51;1.1;6.21;1.95
18TL03004_304;SEGB-05;46.07;-52.5;256111;49;20-apr-03;09:11:00;49.49;32.945;389.3424;-0.644;1.13;0.72;3.08;3.46
18TL03004_304;SEGB-05;46.07;-52.5;256112;39;20-apr-03;09:11:00;39.66;32.945;390.5036;-0.647;1.78;0.9;3.21;3.34
18TL03004_304;SEGB-05;46.07;-52.5;256113;29;20-apr-03;09:11:00;29.52;32.945;390.9948;-0.647;1.53;0.72;3.27;3.96
18TL03004_304;SEGB-05;46.07;-52.5;256114;20;20-apr-03;09:11:00;19.69;32.944;397.0239;-0.494;1.33;0.76;2.71;3.89
18TL03004_304;SEGB-05;46.07;-52.5;256115;9;20-apr-03;09:11:00;9.2;32.944;396.8005;-0.447;1.12;0.66;2.48;3.69
18TL03004_304;SEGB-05;46.07;-52.5;256116;5;20-apr-03;09:11:00;5.33;32.944;396.8899;-0.446;1.04;0.69;2.55;3.6
18TL03004_315;SEGB-06;45.7883;-52.2667;256117;82;20-apr-03;11:29:00;82.26;33.103;373.8008;-0.465;NaN;NaN;NaN;NaN
18TL03004_326;SEGB-07;45.4583;-52;256118;78;20-apr-03;13:34:00;78.2;33.115;371.5232;-0.14;2.48;0.95;5.44;1.3
18TL03004_326;SEGB-07;45.4583;-52;256119;50;20-apr-03;13:34:00;50.8;33.107;374.5154;-0.102;2.11;0.95;5.66;1.37
18TL03004_326;SEGB-07;45.4583;-52;256120;40;20-apr-03;13:34:00;40.17;33.104;376.2571;-0.114;2.06;1;7.37;1.66
18TL03004_326;SEGB-07;45.4583;-52;256121;30;20-apr-03;13:34:00;30.32;33.104;377.5076;-0.12;2.06;0.84;8.93;1.69
18TL03004_326;SEGB-07;45.4583;-52;256122;20;20-apr-03;13:34:00;20.59;33.103;380.9017;-0.094;1.88;0.81;4.59;1.62
18TL03004_326;SEGB-07;45.4583;-52;256123;10;20-apr-03;13:34:00;10.36;33.101;379.4726;0.121;2.12;0.89;4.63;1.29
18TL03004_326;SEGB-07;45.4583;-52;256124;5;20-apr-03;13:34:00;5.17;33.101;379.3387;0.146;2.03;0.98;4.81;1.2
18TL03004_339;SEGB-08;45.095;-51.7;256125;67;20-apr-03;16:15:00;67.55;33.029;367.0573;-0.076;NaN;NaN;NaN;NaN
